DATAFLOW,LAST UPDATE,freq,unit,s_adj,nace_r2,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2007-Q4,96.926,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2008-Q1,97.523,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2008-Q2,97.146,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2008-Q3,96.656,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2008-Q4,95.012,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2009-Q1,91.919,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2009-Q2,91.951,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2009-Q3,92.328,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2009-Q4,92.727,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2010-Q1,93.279,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2010-Q2,94.012,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2010-Q3,94.416,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2010-Q4,95.008,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2011-Q1,95.953,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2011-Q2,95.976,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2011-Q3,96.060,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2011-Q4,95.815,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2012-Q1,95.559,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2012-Q2,95.304,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2012-Q3,95.177,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2012-Q4,94.809,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2013-Q1,94.534,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2013-Q2,95.107,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2013-Q3,95.416,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2013-Q4,95.771,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2014-Q1,96.156,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2014-Q2,96.249,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2014-Q3,96.755,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2014-Q4,97.134,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2015-Q1,97.722,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2015-Q2,98.128,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2015-Q3,98.471,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2015-Q4,98.922,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2016-Q1,99.406,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2016-Q2,99.658,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2016-Q3,100.087,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2016-Q4,100.835,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2017-Q1,101.623,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2017-Q2,102.412,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2017-Q3,103.258,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2017-Q4,104.087,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2018-Q1,104.092,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2018-Q2,104.584,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2018-Q3,104.683,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2018-Q4,105.356,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2019-Q1,106.003,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2019-Q2,106.367,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2019-Q3,106.571,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2019-Q4,106.574,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2020-Q1,103.449,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2020-Q2,91.775,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2020-Q3,102.256,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2020-Q4,102.520,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2021-Q1,103.282,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2021-Q2,105.397,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2021-Q3,107.629,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2021-Q4,108.357,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2022-Q1,109.210,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2022-Q2,110.216,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2022-Q3,111.028,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2022-Q4,111.010,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2023-Q1,111.145,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2023-Q2,111.248,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2023-Q3,111.238,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2023-Q4,111.591,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2024-Q1,111.825,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2024-Q2,111.935,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2024-Q3,112.313,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross",Spain,1997-Q1,70.986,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross",Spain,1997-Q2,71.547,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross",Spain,1997-Q3,72.385,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross",Spain,1997-Q4,73.307,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross",Spain,1998-Q1,73.751,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross",Spain,1998-Q2,74.540,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross",Spain,1998-Q3,75.156,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross",Spain,1998-Q4,75.883,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross",Spain,1999-Q1,76.678,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross",Spain,1999-Q2,77.546,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross",Spain,1999-Q3,78.625,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross",Spain,1999-Q4,79.444,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross",Spain,2000-Q1,80.793,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross",Spain,2000-Q2,81.808,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross",Spain,2000-Q3,82.589,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross",Spain,2000-Q4,83.677,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross",Spain,2001-Q1,84.491,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross",Spain,2001-Q2,85.061,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross",Spain,2001-Q3,85.865,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross",Spain,2001-Q4,86.509,,
ESTAT:NAMQ_10_A10(1.0),25/02/25 23:00:00,Quarterly,"Chain linked volumes, index 2020=100",Seasonally and calendar adjusted data,Total - all NACE activities,"Value added, gross",Spain,2002-Q1,86.841,,
