DATAFLOW,LAST UPDATE,freq,unit,s_adj,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2002-Q1,82.932,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2002-Q2,82.981,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2002-Q3,83.591,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2002-Q4,83.880,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2003-Q1,83.881,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2003-Q2,83.739,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2003-Q3,84.256,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2003-Q4,84.742,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2004-Q1,85.573,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2004-Q2,85.575,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2004-Q3,85.821,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2004-Q4,85.916,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2005-Q1,86.327,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2005-Q2,86.200,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2005-Q3,87.011,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2005-Q4,87.006,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2006-Q1,87.510,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2006-Q2,88.113,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2006-Q3,87.935,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2006-Q4,88.502,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2007-Q1,88.524,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2007-Q2,88.859,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2007-Q3,88.916,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2007-Q4,89.219,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2008-Q1,89.218,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2008-Q2,88.968,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2008-Q3,88.930,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2008-Q4,87.754,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2009-Q1,86.591,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2009-Q2,87.272,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2009-Q3,88.084,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2009-Q4,88.890,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2010-Q1,89.410,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2010-Q2,89.997,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2010-Q3,90.483,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2010-Q4,91.176,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2011-Q1,91.520,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2011-Q2,91.909,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2011-Q3,92.215,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2011-Q4,92.131,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2012-Q1,92.187,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2012-Q2,92.368,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2012-Q3,92.504,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2012-Q4,92.533,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2013-Q1,92.817,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2013-Q2,93.091,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2013-Q3,93.373,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2013-Q4,93.332,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2014-Q1,93.466,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2014-Q2,93.739,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2014-Q3,93.956,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2014-Q4,94.039,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2015-Q1,95.175,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2015-Q2,95.093,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2015-Q3,95.090,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2015-Q4,95.500,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2016-Q1,95.276,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2016-Q2,95.154,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2016-Q3,95.741,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2016-Q4,96.168,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2017-Q1,96.451,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2017-Q2,96.859,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2017-Q3,97.326,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2017-Q4,97.878,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2018-Q1,98.018,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2018-Q2,97.715,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2018-Q3,97.659,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2018-Q4,98.252,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2019-Q1,98.124,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2019-Q2,98.771,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2019-Q3,98.638,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2019-Q4,98.953,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2020-Q1,99.476,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2020-Q2,100.525,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2020-Q3,99.509,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2020-Q4,100.491,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2021-Q1,100.723,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2021-Q2,100.125,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2021-Q3,100.699,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2021-Q4,100.971,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2022-Q1,100.736,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2022-Q2,100.961,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2022-Q3,101.452,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2022-Q4,100.875,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2023-Q1,100.157,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2023-Q2,100.454,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2023-Q3,100.301,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2023-Q4,100.219,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2024-Q1,100.360,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2024-Q2,100.573,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,European Union - 27 countries (from 2020),2024-Q3,101.092,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,France,1997-Q1,78.000,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,France,1997-Q2,78.672,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,France,1997-Q3,79.319,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,France,1997-Q4,79.943,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,France,1998-Q1,80.497,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,France,1998-Q2,80.779,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,France,1998-Q3,80.736,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,France,1998-Q4,81.061,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,France,1999-Q1,81.237,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,France,1999-Q2,81.036,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,France,1999-Q3,81.752,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,France,1999-Q4,82.539,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,France,2000-Q1,83.243,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,France,2000-Q2,83.839,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,France,2000-Q3,83.950,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,France,2000-Q4,84.006,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,France,2001-Q1,84.815,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,France,2001-Q2,85.229,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,France,2001-Q3,85.980,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,France,2001-Q4,85.763,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,France,2002-Q1,86.819,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,France,2002-Q2,87.691,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,France,2002-Q3,88.069,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,France,2002-Q4,88.033,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,France,2003-Q1,88.070,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,France,2003-Q2,87.650,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,France,2003-Q3,88.485,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,France,2003-Q4,88.751,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,France,2004-Q1,89.681,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,France,2004-Q2,89.934,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,France,2004-Q3,90.042,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,France,2004-Q4,90.575,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,France,2005-Q1,90.009,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,France,2005-Q2,89.985,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,France,2005-Q3,90.454,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,France,2005-Q4,90.977,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,France,2006-Q1,91.826,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,France,2006-Q2,92.685,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,France,2006-Q3,92.350,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,France,2006-Q4,92.258,,
ESTAT:NAMQ_10_LP_ULC(1.0),25/02/25 23:00:00,Quarterly,"Index, 2020=100",Seasonally and calendar adjusted data,Real labour productivity per hour worked,France,2007-Q1,92.394,,
